Reference 1,Reference 1 sequence length,Reference 2,Reference 2 sequence length,Hamming distance
Thermodesulfovibrio_thiophilus_DSM_17215:3513-5045(+),1532,Ignavibacterium_album_JCM_16511:794756-796292(+),1536,934
Thermodesulfovibrio_thiophilus_DSM_17215:3513-5045(+),1532,Pseudanabaena_sp._PCC_7367:2484739-2486223(+),1484,931
Thermodesulfovibrio_thiophilus_DSM_17215:3513-5045(+),1532,Pseudothermotoga_hypogea_DSM_11164_=_NBRC_106472:1172009-1173554(+),1545,904
Thermodesulfovibrio_thiophilus_DSM_17215:3513-5045(+),1532,Oscillochloris_trichoides_DG-6:1-1418(+),1417,854
Thermodesulfovibrio_thiophilus_DSM_17215:3513-5045(+),1532,Caldimicrobium_thiodismutans_strain_TF1:1135819-1137387(+),1568,954
Thermodesulfovibrio_thiophilus_DSM_17215:3513-5045(+),1532,Pseudanabaena_sp._ABRG5-3:845779-847261(+),1482,918
Thermodesulfovibrio_thiophilus_DSM_17215:3513-5045(+),1532,Elioraea_tepidiphila_DSM_17972:9827-11310(-),1483,848
Thermodesulfovibrio_thiophilus_DSM_17215:3513-5045(+),1532,Thermodesulfovibrio_thiophilus_DSM_17215:3513-5045(+),1532,0
Thermodesulfovibrio_thiophilus_DSM_17215:3513-5045(+),1532,Chloroflexus_sp._Y-396-1:2936202-2937687(-),1485,922
Thermodesulfovibrio_thiophilus_DSM_17215:3513-5045(+),1532,Thermocrinis_ruber_strain_DSM_23557:557272-558830(-),1558,911
Thermodesulfovibrio_thiophilus_DSM_17215:3513-5045(+),1532,Thermus_aquaticus_Y51MC23:220083-221598(+),1515,857
Thermodesulfovibrio_thiophilus_DSM_17215:3513-5045(+),1532,Thermus_brockianus_strain_GE-1:1373777-1375296(+),1519,809
Thermodesulfovibrio_thiophilus_DSM_17215:3513-5045(+),1532,Gloeomargarita_lithophora_Alchichica-D10:807823-809309(-),1486,915
Thermodesulfovibrio_thiophilus_DSM_17215:3513-5045(+),1532,Meiothermus_taiwanensis_WR-220:2629987-2631474(-),1487,935
Thermodesulfovibrio_thiophilus_DSM_17215:3513-5045(+),1532,Chloroflexus_sp._MS-G:16-1502(-),1486,921
Thermodesulfovibrio_thiophilus_DSM_17215:3513-5045(+),1532,Chloroflexus_islandicus_strain_isl-2:1-1481(+),1480,891
Thermodesulfovibrio_thiophilus_DSM_17215:3513-5045(+),1532,Thermodesulfovibrio_sp._N1:7307-8840(-),1533,71
Chloroflexus_sp._Y-396-1:2936202-2937687(-),1485,Candidatus_Thermochlorobacteriaceae_bacterium_GBChlB:22459-23426(+),967,581
Chloroflexus_sp._Y-396-1:2936202-2937687(-),1485,Synechococcus_sp._JA-3-3Ab:2310382-2311853(+),1471,835
Chloroflexus_sp._Y-396-1:2936202-2937687(-),1485,Synechococcus_sp._JA-2-3B'a(2-13):1447560-1449029(+),1469,838
Chloroflexus_sp._Y-396-1:2936202-2937687(-),1485,Candidatus_Solibacter_usitatus_Ellin6076:1248101-1249598(+),1497,745
Chloroflexus_sp._Y-396-1:2936202-2937687(-),1485,Roseiflexus_sp._RS-1:2803533-2805008(+),1475,741
Chloroflexus_sp._Y-396-1:2936202-2937687(-),1485,Roseiflexus_castenholzii_DSM_13941:3886209-3887682(-),1473,704
Chloroflexus_sp._Y-396-1:2936202-2937687(-),1485,Pseudothermotoga_lettingae_TMO:2011263-2012816(-),1553,918
Chloroflexus_sp._Y-396-1:2936202-2937687(-),1485,Chloroflexus_aurantiacus_J-10-fl:778921-780404(-),1483,198
Chloroflexus_sp._Y-396-1:2936202-2937687(-),1485,Chloroflexus_aggregans_DSM_9485:3007553-3009037(+),1484,378
Chloroflexus_sp._Y-396-1:2936202-2937687(-),1485,Chloroflexus_aurantiacus_Y-400-fl:779063-780546(-),1483,198
Chloroflexus_sp._Y-396-1:2936202-2937687(-),1485,Meiothermus_ruber_DSM_1279:256482-257969(+),1487,1037
Chloroflexus_sp._Y-396-1:2936202-2937687(-),1485,Meiothermus_silvanus_DSM_9946:3154468-3155958(+),1490,1033
Chloroflexus_sp._Y-396-1:2936202-2937687(-),1485,Chloracidobacterium_thermophilum_B:103118-104615(+),1497,906
Chloroflexus_sp._Y-396-1:2936202-2937687(-),1485,Ignavibacterium_album_JCM_16511:794756-796292(+),1536,948
Chloroflexus_sp._Y-396-1:2936202-2937687(-),1485,Pseudanabaena_sp._PCC_7367:2484739-2486223(+),1484,1062
Chloroflexus_sp._Y-396-1:2936202-2937687(-),1485,Pseudothermotoga_hypogea_DSM_11164_=_NBRC_106472:1172009-1173554(+),1545,909
Chloroflexus_sp._Y-396-1:2936202-2937687(-),1485,Oscillochloris_trichoides_DG-6:1-1418(+),1417,653
Chloroflexus_sp._Y-396-1:2936202-2937687(-),1485,Caldimicrobium_thiodismutans_strain_TF1:1135819-1137387(+),1568,885
Chloroflexus_sp._Y-396-1:2936202-2937687(-),1485,Pseudanabaena_sp._ABRG5-3:845779-847261(+),1482,1031
Chloroflexus_sp._Y-396-1:2936202-2937687(-),1485,Elioraea_tepidiphila_DSM_17972:9827-11310(-),1483,1038
Chloroflexus_sp._Y-396-1:2936202-2937687(-),1485,Thermodesulfovibrio_thiophilus_DSM_17215:3513-5045(+),1532,922
Chloroflexus_sp._Y-396-1:2936202-2937687(-),1485,Chloroflexus_sp._Y-396-1:2936202-2937687(-),1485,0
Chloroflexus_sp._Y-396-1:2936202-2937687(-),1485,Thermocrinis_ruber_strain_DSM_23557:557272-558830(-),1558,920
Chloroflexus_sp._Y-396-1:2936202-2937687(-),1485,Thermus_aquaticus_Y51MC23:220083-221598(+),1515,933
Chloroflexus_sp._Y-396-1:2936202-2937687(-),1485,Thermus_brockianus_strain_GE-1:1373777-1375296(+),1519,935
Chloroflexus_sp._Y-396-1:2936202-2937687(-),1485,Gloeomargarita_lithophora_Alchichica-D10:807823-809309(-),1486,1040
Chloroflexus_sp._Y-396-1:2936202-2937687(-),1485,Meiothermus_taiwanensis_WR-220:2629987-2631474(-),1487,1041
Chloroflexus_sp._Y-396-1:2936202-2937687(-),1485,Chloroflexus_sp._MS-G:16-1502(-),1486,82
Chloroflexus_sp._Y-396-1:2936202-2937687(-),1485,Chloroflexus_islandicus_strain_isl-2:1-1481(+),1480,373
Chloroflexus_sp._Y-396-1:2936202-2937687(-),1485,Thermodesulfovibrio_sp._N1:7307-8840(-),1533,919
Thermocrinis_ruber_strain_DSM_23557:557272-558830(-),1558,Candidatus_Thermochlorobacteriaceae_bacterium_GBChlB:22459-23426(+),967,584
Thermocrinis_ruber_strain_DSM_23557:557272-558830(-),1558,Synechococcus_sp._JA-3-3Ab:2310382-2311853(+),1471,923
Thermocrinis_ruber_strain_DSM_23557:557272-558830(-),1558,Synechococcus_sp._JA-2-3B'a(2-13):1447560-1449029(+),1469,938
Thermocrinis_ruber_strain_DSM_23557:557272-558830(-),1558,Candidatus_Solibacter_usitatus_Ellin6076:1248101-1249598(+),1497,931
Thermocrinis_ruber_strain_DSM_23557:557272-558830(-),1558,Roseiflexus_sp._RS-1:2803533-2805008(+),1475,846
Thermocrinis_ruber_strain_DSM_23557:557272-558830(-),1558,Roseiflexus_castenholzii_DSM_13941:3886209-3887682(-),1473,842
Thermocrinis_ruber_strain_DSM_23557:557272-558830(-),1558,Pseudothermotoga_lettingae_TMO:2011263-2012816(-),1553,1100
Thermocrinis_ruber_strain_DSM_23557:557272-558830(-),1558,Chloroflexus_aurantiacus_J-10-fl:778921-780404(-),1483,930
Thermocrinis_ruber_strain_DSM_23557:557272-558830(-),1558,Chloroflexus_aggregans_DSM_9485:3007553-3009037(+),1484,938
Thermocrinis_ruber_strain_DSM_23557:557272-558830(-),1558,Chloroflexus_aurantiacus_Y-400-fl:779063-780546(-),1483,930
Thermocrinis_ruber_strain_DSM_23557:557272-558830(-),1558,Meiothermus_ruber_DSM_1279:256482-257969(+),1487,930
Thermocrinis_ruber_strain_DSM_23557:557272-558830(-),1558,Meiothermus_silvanus_DSM_9946:3154468-3155958(+),1490,925
Thermocrinis_ruber_strain_DSM_23557:557272-558830(-),1558,Chloracidobacterium_thermophilum_B:103118-104615(+),1497,920
Thermocrinis_ruber_strain_DSM_23557:557272-558830(-),1558,Ignavibacterium_album_JCM_16511:794756-796292(+),1536,969
Thermocrinis_ruber_strain_DSM_23557:557272-558830(-),1558,Pseudanabaena_sp._PCC_7367:2484739-2486223(+),1484,971
Thermocrinis_ruber_strain_DSM_23557:557272-558830(-),1558,Pseudothermotoga_hypogea_DSM_11164_=_NBRC_106472:1172009-1173554(+),1545,1043
Thermocrinis_ruber_strain_DSM_23557:557272-558830(-),1558,Oscillochloris_trichoides_DG-6:1-1418(+),1417,871
Thermocrinis_ruber_strain_DSM_23557:557272-558830(-),1558,Caldimicrobium_thiodismutans_strain_TF1:1135819-1137387(+),1568,972
Thermocrinis_ruber_strain_DSM_23557:557272-558830(-),1558,Pseudanabaena_sp._ABRG5-3:845779-847261(+),1482,946
Thermocrinis_ruber_strain_DSM_23557:557272-558830(-),1558,Elioraea_tepidiphila_DSM_17972:9827-11310(-),1483,819
Thermocrinis_ruber_strain_DSM_23557:557272-558830(-),1558,Thermodesulfovibrio_thiophilus_DSM_17215:3513-5045(+),1532,911
Thermocrinis_ruber_strain_DSM_23557:557272-558830(-),1558,Chloroflexus_sp._Y-396-1:2936202-2937687(-),1485,920
Thermocrinis_ruber_strain_DSM_23557:557272-558830(-),1558,Thermocrinis_ruber_strain_DSM_23557:557272-558830(-),1558,0
Thermocrinis_ruber_strain_DSM_23557:557272-558830(-),1558,Thermus_aquaticus_Y51MC23:220083-221598(+),1515,859
Thermocrinis_ruber_strain_DSM_23557:557272-558830(-),1558,Thermus_brockianus_strain_GE-1:1373777-1375296(+),1519,856
Thermocrinis_ruber_strain_DSM_23557:557272-558830(-),1558,Gloeomargarita_lithophora_Alchichica-D10:807823-809309(-),1486,927
Thermocrinis_ruber_strain_DSM_23557:557272-558830(-),1558,Meiothermus_taiwanensis_WR-220:2629987-2631474(-),1487,928
Thermocrinis_ruber_strain_DSM_23557:557272-558830(-),1558,Chloroflexus_sp._MS-G:16-1502(-),1486,924
Thermocrinis_ruber_strain_DSM_23557:557272-558830(-),1558,Chloroflexus_islandicus_strain_isl-2:1-1481(+),1480,935
Thermocrinis_ruber_strain_DSM_23557:557272-558830(-),1558,Thermodesulfovibrio_sp._N1:7307-8840(-),1533,911
Thermus_aquaticus_Y51MC23:220083-221598(+),1515,Candidatus_Thermochlorobacteriaceae_bacterium_GBChlB:22459-23426(+),967,588
Thermus_aquaticus_Y51MC23:220083-221598(+),1515,Synechococcus_sp._JA-3-3Ab:2310382-2311853(+),1471,880
Thermus_aquaticus_Y51MC23:220083-221598(+),1515,Synechococcus_sp._JA-2-3B'a(2-13):1447560-1449029(+),1469,874
Thermus_aquaticus_Y51MC23:220083-221598(+),1515,Candidatus_Solibacter_usitatus_Ellin6076:1248101-1249598(+),1497,978
Thermus_aquaticus_Y51MC23:220083-221598(+),1515,Roseiflexus_sp._RS-1:2803533-2805008(+),1475,927
Thermus_aquaticus_Y51MC23:220083-221598(+),1515,Roseiflexus_castenholzii_DSM_13941:3886209-3887682(-),1473,915
Thermus_aquaticus_Y51MC23:220083-221598(+),1515,Pseudothermotoga_lettingae_TMO:2011263-2012816(-),1553,946
Thermus_aquaticus_Y51MC23:220083-221598(+),1515,Chloroflexus_aurantiacus_J-10-fl:778921-780404(-),1483,928
Thermus_aquaticus_Y51MC23:220083-221598(+),1515,Chloroflexus_aggregans_DSM_9485:3007553-3009037(+),1484,919
Thermus_aquaticus_Y51MC23:220083-221598(+),1515,Chloroflexus_aurantiacus_Y-400-fl:779063-780546(-),1483,928
Thermus_aquaticus_Y51MC23:220083-221598(+),1515,Meiothermus_ruber_DSM_1279:256482-257969(+),1487,851
Thermus_aquaticus_Y51MC23:220083-221598(+),1515,Meiothermus_silvanus_DSM_9946:3154468-3155958(+),1490,871
Thermus_aquaticus_Y51MC23:220083-221598(+),1515,Chloracidobacterium_thermophilum_B:103118-104615(+),1497,975
Thermus_aquaticus_Y51MC23:220083-221598(+),1515,Ignavibacterium_album_JCM_16511:794756-796292(+),1536,952
Thermus_aquaticus_Y51MC23:220083-221598(+),1515,Pseudanabaena_sp._PCC_7367:2484739-2486223(+),1484,987
Thermus_aquaticus_Y51MC23:220083-221598(+),1515,Pseudothermotoga_hypogea_DSM_11164_=_NBRC_106472:1172009-1173554(+),1545,937
Thermus_aquaticus_Y51MC23:220083-221598(+),1515,Oscillochloris_trichoides_DG-6:1-1418(+),1417,898
Thermus_aquaticus_Y51MC23:220083-221598(+),1515,Caldimicrobium_thiodismutans_strain_TF1:1135819-1137387(+),1568,938
Thermus_aquaticus_Y51MC23:220083-221598(+),1515,Pseudanabaena_sp._ABRG5-3:845779-847261(+),1482,944
Thermus_aquaticus_Y51MC23:220083-221598(+),1515,Elioraea_tepidiphila_DSM_17972:9827-11310(-),1483,941
Thermus_aquaticus_Y51MC23:220083-221598(+),1515,Thermodesulfovibrio_thiophilus_DSM_17215:3513-5045(+),1532,857
Thermus_aquaticus_Y51MC23:220083-221598(+),1515,Chloroflexus_sp._Y-396-1:2936202-2937687(-),1485,933
Thermus_aquaticus_Y51MC23:220083-221598(+),1515,Thermocrinis_ruber_strain_DSM_23557:557272-558830(-),1558,859
Thermus_aquaticus_Y51MC23:220083-221598(+),1515,Thermus_aquaticus_Y51MC23:220083-221598(+),1515,0
Thermus_aquaticus_Y51MC23:220083-221598(+),1515,Thermus_brockianus_strain_GE-1:1373777-1375296(+),1519,169
Thermus_aquaticus_Y51MC23:220083-221598(+),1515,Gloeomargarita_lithophora_Alchichica-D10:807823-809309(-),1486,944
Thermus_aquaticus_Y51MC23:220083-221598(+),1515,Meiothermus_taiwanensis_WR-220:2629987-2631474(-),1487,849
Thermus_aquaticus_Y51MC23:220083-221598(+),1515,Chloroflexus_sp._MS-G:16-1502(-),1486,928
Thermus_aquaticus_Y51MC23:220083-221598(+),1515,Chloroflexus_islandicus_strain_isl-2:1-1481(+),1480,919
Thermus_aquaticus_Y51MC23:220083-221598(+),1515,Thermodesulfovibrio_sp._N1:7307-8840(-),1533,845
Thermus_brockianus_strain_GE-1:1373777-1375296(+),1519,Candidatus_Thermochlorobacteriaceae_bacterium_GBChlB:22459-23426(+),967,585
Thermus_brockianus_strain_GE-1:1373777-1375296(+),1519,Synechococcus_sp._JA-3-3Ab:2310382-2311853(+),1471,850
Thermus_brockianus_strain_GE-1:1373777-1375296(+),1519,Synechococcus_sp._JA-2-3B'a(2-13):1447560-1449029(+),1469,875
Thermus_brockianus_strain_GE-1:1373777-1375296(+),1519,Candidatus_Solibacter_usitatus_Ellin6076:1248101-1249598(+),1497,984
Thermus_brockianus_strain_GE-1:1373777-1375296(+),1519,Roseiflexus_sp._RS-1:2803533-2805008(+),1475,936
Thermus_brockianus_strain_GE-1:1373777-1375296(+),1519,Roseiflexus_castenholzii_DSM_13941:3886209-3887682(-),1473,905
Thermus_brockianus_strain_GE-1:1373777-1375296(+),1519,Pseudothermotoga_lettingae_TMO:2011263-2012816(-),1553,958
Thermus_brockianus_strain_GE-1:1373777-1375296(+),1519,Chloroflexus_aurantiacus_J-10-fl:778921-780404(-),1483,930
Thermus_brockianus_strain_GE-1:1373777-1375296(+),1519,Chloroflexus_aggregans_DSM_9485:3007553-3009037(+),1484,926
Thermus_brockianus_strain_GE-1:1373777-1375296(+),1519,Chloroflexus_aurantiacus_Y-400-fl:779063-780546(-),1483,930
Thermus_brockianus_strain_GE-1:1373777-1375296(+),1519,Meiothermus_ruber_DSM_1279:256482-257969(+),1487,851
Thermus_brockianus_strain_GE-1:1373777-1375296(+),1519,Meiothermus_silvanus_DSM_9946:3154468-3155958(+),1490,847
Thermus_brockianus_strain_GE-1:1373777-1375296(+),1519,Chloracidobacterium_thermophilum_B:103118-104615(+),1497,987
Thermus_brockianus_strain_GE-1:1373777-1375296(+),1519,Ignavibacterium_album_JCM_16511:794756-796292(+),1536,954
Thermus_brockianus_strain_GE-1:1373777-1375296(+),1519,Pseudanabaena_sp._PCC_7367:2484739-2486223(+),1484,987
Thermus_brockianus_strain_GE-1:1373777-1375296(+),1519,Pseudothermotoga_hypogea_DSM_11164_=_NBRC_106472:1172009-1173554(+),1545,942
Thermus_brockianus_strain_GE-1:1373777-1375296(+),1519,Oscillochloris_trichoides_DG-6:1-1418(+),1417,900
Thermus_brockianus_strain_GE-1:1373777-1375296(+),1519,Caldimicrobium_thiodismutans_strain_TF1:1135819-1137387(+),1568,949
Thermus_brockianus_strain_GE-1:1373777-1375296(+),1519,Pseudanabaena_sp._ABRG5-3:845779-847261(+),1482,958
Thermus_brockianus_strain_GE-1:1373777-1375296(+),1519,Elioraea_tepidiphila_DSM_17972:9827-11310(-),1483,939
Thermus_brockianus_strain_GE-1:1373777-1375296(+),1519,Thermodesulfovibrio_thiophilus_DSM_17215:3513-5045(+),1532,809
Thermus_brockianus_strain_GE-1:1373777-1375296(+),1519,Chloroflexus_sp._Y-396-1:2936202-2937687(-),1485,935
Thermus_brockianus_strain_GE-1:1373777-1375296(+),1519,Thermocrinis_ruber_strain_DSM_23557:557272-558830(-),1558,856
Thermus_brockianus_strain_GE-1:1373777-1375296(+),1519,Thermus_aquaticus_Y51MC23:220083-221598(+),1515,169
Thermus_brockianus_strain_GE-1:1373777-1375296(+),1519,Thermus_brockianus_strain_GE-1:1373777-1375296(+),1519,0
Thermus_brockianus_strain_GE-1:1373777-1375296(+),1519,Gloeomargarita_lithophora_Alchichica-D10:807823-809309(-),1486,924
Thermus_brockianus_strain_GE-1:1373777-1375296(+),1519,Meiothermus_taiwanensis_WR-220:2629987-2631474(-),1487,849
Thermus_brockianus_strain_GE-1:1373777-1375296(+),1519,Chloroflexus_sp._MS-G:16-1502(-),1486,928
Thermus_brockianus_strain_GE-1:1373777-1375296(+),1519,Chloroflexus_islandicus_strain_isl-2:1-1481(+),1480,921
Thermus_brockianus_strain_GE-1:1373777-1375296(+),1519,Thermodesulfovibrio_sp._N1:7307-8840(-),1533,806
Gloeomargarita_lithophora_Alchichica-D10:807823-809309(-),1486,Candidatus_Thermochlorobacteriaceae_bacterium_GBChlB:22459-23426(+),967,588
Gloeomargarita_lithophora_Alchichica-D10:807823-809309(-),1486,Synechococcus_sp._JA-3-3Ab:2310382-2311853(+),1471,1039
Gloeomargarita_lithophora_Alchichica-D10:807823-809309(-),1486,Synechococcus_sp._JA-2-3B'a(2-13):1447560-1449029(+),1469,1022
Gloeomargarita_lithophora_Alchichica-D10:807823-809309(-),1486,Candidatus_Solibacter_usitatus_Ellin6076:1248101-1249598(+),1497,767
Gloeomargarita_lithophora_Alchichica-D10:807823-809309(-),1486,Roseiflexus_sp._RS-1:2803533-2805008(+),1475,1038
Gloeomargarita_lithophora_Alchichica-D10:807823-809309(-),1486,Roseiflexus_castenholzii_DSM_13941:3886209-3887682(-),1473,931
Gloeomargarita_lithophora_Alchichica-D10:807823-809309(-),1486,Pseudothermotoga_lettingae_TMO:2011263-2012816(-),1553,918
Gloeomargarita_lithophora_Alchichica-D10:807823-809309(-),1486,Chloroflexus_aurantiacus_J-10-fl:778921-780404(-),1483,1033
Gloeomargarita_lithophora_Alchichica-D10:807823-809309(-),1486,Chloroflexus_aggregans_DSM_9485:3007553-3009037(+),1484,1031
Gloeomargarita_lithophora_Alchichica-D10:807823-809309(-),1486,Chloroflexus_aurantiacus_Y-400-fl:779063-780546(-),1483,1033
Gloeomargarita_lithophora_Alchichica-D10:807823-809309(-),1486,Meiothermus_ruber_DSM_1279:256482-257969(+),1487,992
Gloeomargarita_lithophora_Alchichica-D10:807823-809309(-),1486,Meiothermus_silvanus_DSM_9946:3154468-3155958(+),1490,1027
Gloeomargarita_lithophora_Alchichica-D10:807823-809309(-),1486,Chloracidobacterium_thermophilum_B:103118-104615(+),1497,797
Gloeomargarita_lithophora_Alchichica-D10:807823-809309(-),1486,Ignavibacterium_album_JCM_16511:794756-796292(+),1536,884
Gloeomargarita_lithophora_Alchichica-D10:807823-809309(-),1486,Pseudanabaena_sp._PCC_7367:2484739-2486223(+),1484,396
Gloeomargarita_lithophora_Alchichica-D10:807823-809309(-),1486,Pseudothermotoga_hypogea_DSM_11164_=_NBRC_106472:1172009-1173554(+),1545,923
Gloeomargarita_lithophora_Alchichica-D10:807823-809309(-),1486,Oscillochloris_trichoides_DG-6:1-1418(+),1417,841
Gloeomargarita_lithophora_Alchichica-D10:807823-809309(-),1486,Caldimicrobium_thiodismutans_strain_TF1:1135819-1137387(+),1568,921
Gloeomargarita_lithophora_Alchichica-D10:807823-809309(-),1486,Pseudanabaena_sp._ABRG5-3:845779-847261(+),1482,600
Gloeomargarita_lithophora_Alchichica-D10:807823-809309(-),1486,Elioraea_tepidiphila_DSM_17972:9827-11310(-),1483,779
Gloeomargarita_lithophora_Alchichica-D10:807823-809309(-),1486,Thermodesulfovibrio_thiophilus_DSM_17215:3513-5045(+),1532,915
Gloeomargarita_lithophora_Alchichica-D10:807823-809309(-),1486,Chloroflexus_sp._Y-396-1:2936202-2937687(-),1485,1040
Gloeomargarita_lithophora_Alchichica-D10:807823-809309(-),1486,Thermocrinis_ruber_strain_DSM_23557:557272-558830(-),1558,927
Gloeomargarita_lithophora_Alchichica-D10:807823-809309(-),1486,Thermus_aquaticus_Y51MC23:220083-221598(+),1515,944
Gloeomargarita_lithophora_Alchichica-D10:807823-809309(-),1486,Thermus_brockianus_strain_GE-1:1373777-1375296(+),1519,924
Gloeomargarita_lithophora_Alchichica-D10:807823-809309(-),1486,Gloeomargarita_lithophora_Alchichica-D10:807823-809309(-),1486,0
Gloeomargarita_lithophora_Alchichica-D10:807823-809309(-),1486,Meiothermus_taiwanensis_WR-220:2629987-2631474(-),1487,994
Gloeomargarita_lithophora_Alchichica-D10:807823-809309(-),1486,Chloroflexus_sp._MS-G:16-1502(-),1486,1003
Gloeomargarita_lithophora_Alchichica-D10:807823-809309(-),1486,Chloroflexus_islandicus_strain_isl-2:1-1481(+),1480,1004
Gloeomargarita_lithophora_Alchichica-D10:807823-809309(-),1486,Thermodesulfovibrio_sp._N1:7307-8840(-),1533,914
Meiothermus_taiwanensis_WR-220:2629987-2631474(-),1487,Candidatus_Thermochlorobacteriaceae_bacterium_GBChlB:22459-23426(+),967,467
Meiothermus_taiwanensis_WR-220:2629987-2631474(-),1487,Synechococcus_sp._JA-3-3Ab:2310382-2311853(+),1471,938
Meiothermus_taiwanensis_WR-220:2629987-2631474(-),1487,Synechococcus_sp._JA-2-3B'a(2-13):1447560-1449029(+),1469,942
Meiothermus_taiwanensis_WR-220:2629987-2631474(-),1487,Candidatus_Solibacter_usitatus_Ellin6076:1248101-1249598(+),1497,857
Meiothermus_taiwanensis_WR-220:2629987-2631474(-),1487,Roseiflexus_sp._RS-1:2803533-2805008(+),1475,923
Meiothermus_taiwanensis_WR-220:2629987-2631474(-),1487,Roseiflexus_castenholzii_DSM_13941:3886209-3887682(-),1473,925
Meiothermus_taiwanensis_WR-220:2629987-2631474(-),1487,Pseudothermotoga_lettingae_TMO:2011263-2012816(-),1553,927
Meiothermus_taiwanensis_WR-220:2629987-2631474(-),1487,Chloroflexus_aurantiacus_J-10-fl:778921-780404(-),1483,1049
Meiothermus_taiwanensis_WR-220:2629987-2631474(-),1487,Chloroflexus_aggregans_DSM_9485:3007553-3009037(+),1484,1013
Meiothermus_taiwanensis_WR-220:2629987-2631474(-),1487,Chloroflexus_aurantiacus_Y-400-fl:779063-780546(-),1483,1049
Meiothermus_taiwanensis_WR-220:2629987-2631474(-),1487,Meiothermus_ruber_DSM_1279:256482-257969(+),1487,5
Meiothermus_taiwanensis_WR-220:2629987-2631474(-),1487,Meiothermus_silvanus_DSM_9946:3154468-3155958(+),1490,205
Meiothermus_taiwanensis_WR-220:2629987-2631474(-),1487,Chloracidobacterium_thermophilum_B:103118-104615(+),1497,995
Meiothermus_taiwanensis_WR-220:2629987-2631474(-),1487,Ignavibacterium_album_JCM_16511:794756-796292(+),1536,893
Meiothermus_taiwanensis_WR-220:2629987-2631474(-),1487,Pseudanabaena_sp._PCC_7367:2484739-2486223(+),1484,1016
Meiothermus_taiwanensis_WR-220:2629987-2631474(-),1487,Pseudothermotoga_hypogea_DSM_11164_=_NBRC_106472:1172009-1173554(+),1545,921
Meiothermus_taiwanensis_WR-220:2629987-2631474(-),1487,Oscillochloris_trichoides_DG-6:1-1418(+),1417,894
Meiothermus_taiwanensis_WR-220:2629987-2631474(-),1487,Caldimicrobium_thiodismutans_strain_TF1:1135819-1137387(+),1568,931
Meiothermus_taiwanensis_WR-220:2629987-2631474(-),1487,Pseudanabaena_sp._ABRG5-3:845779-847261(+),1482,1025
Meiothermus_taiwanensis_WR-220:2629987-2631474(-),1487,Elioraea_tepidiphila_DSM_17972:9827-11310(-),1483,1039
Meiothermus_taiwanensis_WR-220:2629987-2631474(-),1487,Thermodesulfovibrio_thiophilus_DSM_17215:3513-5045(+),1532,935
Meiothermus_taiwanensis_WR-220:2629987-2631474(-),1487,Chloroflexus_sp._Y-396-1:2936202-2937687(-),1485,1041
Meiothermus_taiwanensis_WR-220:2629987-2631474(-),1487,Thermocrinis_ruber_strain_DSM_23557:557272-558830(-),1558,928
Meiothermus_taiwanensis_WR-220:2629987-2631474(-),1487,Thermus_aquaticus_Y51MC23:220083-221598(+),1515,849
Meiothermus_taiwanensis_WR-220:2629987-2631474(-),1487,Thermus_brockianus_strain_GE-1:1373777-1375296(+),1519,849
Meiothermus_taiwanensis_WR-220:2629987-2631474(-),1487,Gloeomargarita_lithophora_Alchichica-D10:807823-809309(-),1486,994
Meiothermus_taiwanensis_WR-220:2629987-2631474(-),1487,Meiothermus_taiwanensis_WR-220:2629987-2631474(-),1487,0
Meiothermus_taiwanensis_WR-220:2629987-2631474(-),1487,Chloroflexus_sp._MS-G:16-1502(-),1486,1006
Meiothermus_taiwanensis_WR-220:2629987-2631474(-),1487,Chloroflexus_islandicus_strain_isl-2:1-1481(+),1480,956
Meiothermus_taiwanensis_WR-220:2629987-2631474(-),1487,Thermodesulfovibrio_sp._N1:7307-8840(-),1533,931
Chloroflexus_sp._MS-G:16-1502(-),1486,Candidatus_Thermochlorobacteriaceae_bacterium_GBChlB:22459-23426(+),967,581
Chloroflexus_sp._MS-G:16-1502(-),1486,Synechococcus_sp._JA-3-3Ab:2310382-2311853(+),1471,837
Chloroflexus_sp._MS-G:16-1502(-),1486,Synechococcus_sp._JA-2-3B'a(2-13):1447560-1449029(+),1469,841
Chloroflexus_sp._MS-G:16-1502(-),1486,Candidatus_Solibacter_usitatus_Ellin6076:1248101-1249598(+),1497,745
Chloroflexus_sp._MS-G:16-1502(-),1486,Roseiflexus_sp._RS-1:2803533-2805008(+),1475,743
Chloroflexus_sp._MS-G:16-1502(-),1486,Roseiflexus_castenholzii_DSM_13941:3886209-3887682(-),1473,706
Chloroflexus_sp._MS-G:16-1502(-),1486,Pseudothermotoga_lettingae_TMO:2011263-2012816(-),1553,907
Chloroflexus_sp._MS-G:16-1502(-),1486,Chloroflexus_aurantiacus_J-10-fl:778921-780404(-),1483,264
Chloroflexus_sp._MS-G:16-1502(-),1486,Chloroflexus_aggregans_DSM_9485:3007553-3009037(+),1484,394
Chloroflexus_sp._MS-G:16-1502(-),1486,Chloroflexus_aurantiacus_Y-400-fl:779063-780546(-),1483,264
Chloroflexus_sp._MS-G:16-1502(-),1486,Meiothermus_ruber_DSM_1279:256482-257969(+),1487,1007
Chloroflexus_sp._MS-G:16-1502(-),1486,Meiothermus_silvanus_DSM_9946:3154468-3155958(+),1490,1044
Chloroflexus_sp._MS-G:16-1502(-),1486,Chloracidobacterium_thermophilum_B:103118-104615(+),1497,908
